Source	Target	Weight
238600	207750	4.87528
238600	608600	4.44063
238700	236270	4.78535
238700	238710	5.71699
238700	238750	6.2344
238700	240600	5.23267
238700	245400	4.71248
238700	250900	5.50016
238700	268700	5.88251
238700	272300	4.67097
238700	277400	4.54009
238700	277410	3.94082
238700	608782	5.28134
238710	121800	4.5551
238710	236270	4.86532
238710	238700	5.71699
238710	238750	6.1095
238710	246450	5.31206
238710	268700	5.99388
238710	276710	5.61168
238710	276800	4.81781
238710	606812	4.61369
238750	220120	6.48694
238750	237310	5.80822
238750	238700	6.2344
238750	238710	6.1095
238750	268700	6.07411
238750	276800	5.03627
238750	601466	4.5804
238800	160550	5.7398
238800	251900	5.61089
238800	251950	5.65952
238800	255100	5.63853
238800	262900	6.46754
238800	551000	4.75756
238800	600462	5.25465
238800	600706	5.9513
238950	172870	6.3366
238950	177700	5.99117
238950	217300	6.21432
238950	251700	4.88411
238950	268080	6.18828
238950	608908	6.24104
238970	204200	5.11177
238970	212140	4.92974
238970	231950	3.56256
238970	237310	4.87308
238970	240600	4.87336
238970	250850	4.63471
238970	258870	5.08741
238970	603376	4.24758
238970	603471	4.83527
239000	166220	4.23233
239000	166600	4.25591
239000	259410	4.30282
239000	259420	4.41378
239000	259440	4.41215
239100	122860	5.8011
239100	131300	4.84008
239100	144750	5.2334
239100	144755	5.53477
239100	166500	5.06206
239100	218400	6.01153
239100	259710	4.53713
239100	269500	6.09404
239100	604185	5.30382
239100	607636	5.20365
239199	140350	5.03176
239199	143880	4.64325
239199	145260	4.6611
239199	150220	4.56004
239199	177735	4.55583
239199	185500	3.79394
239199	211000	5.48598
239199	267200	5.23531
239199	267300	5.52778
239199	300009	4.20577
239199	602722	5.78371
239200	145000	4.75487
239200	145001	4.26686
239200	145980	4.43771
239200	219080	3.91852
239200	600740	4.48209
239200	608266	5.59991
239300	132090	7.68535
239300	132100	5.96003
239300	182610	4.72994
239300	203600	6.02614
239300	213820	5.27706
239300	217200	5.82336
239300	226800	7.92061
239300	226850	5.71845
239300	236900	9.93055
239300	238340	5.38088
239300	245180	7.94337
239300	256690	5.69653
239300	300062	7.33578
239300	300067	6.08727
239300	300388	3.97894
239300	300423	6.07953
239300	300432	6.29671
239300	309480	5.40865
239300	310370	6.44754
239300	600176	8.54074
239300	601187	5.87295
239300	604364	6.69949
239300	607221	6.65623
239300	607906	4.63944
239300	608098	5.35218
239300	608217	6.03261
239350	241200	4.41637
239350	263800	4.57719
239350	307700	5.00457
239350	601678	5.01135
239350	602014	4.17149
239400	202370	6.64863
239400	214110	5.4451
239400	231550	4.25429
239400	261515	5.47856
239400	264470	5.28108
239400	266510	6.39964
239400	300100	4.84133
239400	300270	5.03902
239400	601539	6.92712
239400	605233	4.88523
239400	606664	5.3888
239500	194090	5.50724
239500	235800	5.433
239500	239510	4.53591
239500	256300	4.27783
239500	301050	4.6968
239500	605982	5.35524
239510	103050	5.5043
239510	200950	5.0777
239510	203750	5.72617
239510	220500	5.17541
239510	229050	4.16392
239510	231950	3.63252
239510	236130	5.16859
239510	236792	4.37306
239510	237400	6.27174
239510	238340	5.37166
239510	239500	4.53591
239510	240600	5.38777
239510	243050	6.52492
239510	264500	6.02973
239510	266130	5.10936
239510	268700	5.6259
239510	268900	4.47065
239510	273770	5.92799
239510	300352	6.65732
239510	300387	6.18569
239510	605711	4.65215
239510	605911	5.37518
239510	606762	5.36846
239710	123560	5.06366
239710	146450	4.84146
239710	164000	5.55039
239710	164745	5.19357
239710	174700	5.81849
239710	175690	5.35053
239710	210400	5.614
239710	243340	5.05068
239710	603671	5.48878
239711	179613	6.03936
239711	201180	5.49539
239711	227250	6.66284
239711	234800	4.20333
239711	601127	5.24147
239711	605618	5.12175
239711	606215	5.20819
239711	608281	4.38358
239800	101400	6.66328
239800	136760	5.91304
239800	148820	5.75309
239800	166780	4.6891
239800	170390	4.78504
239800	179613	5.27634
239800	183600	5.36354
239800	183700	6.07961
239800	184705	5.87544
239800	258860	5.81853
239800	263750	5.85614
239800	272440	5.88017
239800	277170	5.97583
239800	300166	5.31753
239800	600987	6.63642
239800	602249	6.21206
239800	602398	5.21807
239800	607330	5.32626
239800	608572	6.96354
239840	117850	3.96506
239840	134000	5.65969
239840	211770	3.44752
239840	600457	4.52573
239840	600882	4.38385
239850	135500	4.7156
239850	157980	5.22091
239850	169100	5.16298
239850	228520	5.19073
239850	252600	5.09214
239850	271960	4.91096
239850	309610	5.05116
239850	608056	4.50403
239900	106230	7.06637
239900	115800	9.96179
239900	115900	9.96179
239900	116100	9.97914
239900	116300	8.46533
239900	147610	6.35022
239900	190330	5.84535
239900	212550	7.35331
239900	225740	4.25593
239900	254000	4.96231
239900	302300	9.96469
239900	315000	10
239900	600907	5.30358
240150	230740	3.21705
240150	255110	3.13685
240150	260650	3.12566
240150	307200	3.31274
240150	604173	3.72554
240200	193200	4.0995
240200	240300	3.95824
240200	269200	4.3535
240200	312000	4.27866
240200	608391	5.27688
240200	608392	5.12405
240300	109100	4.01478
240300	240200	3.95824
240300	269200	5.83031
240300	608391	4.3446
240300	608392	4.27369
240400	223100	3.12292
240400	246650	3.68953
240400	259730	3.64253
240400	309400	3.75712
240400	600918	3.8662
240400	605850	3.86139
240500	183350	4.36944
240500	226990	4.87587
240500	235360	3.24828
240500	307200	5.7549
240500	308230	5.23577
240500	312863	5.45245
240500	601457	6.02906
240500	604571	4.13324
240500	607594	7.57018
240500	608184	4.86547
240600	103050	5.47589
240600	237310	5.53767
240600	238700	5.23267
240600	238970	4.87336
240600	239510	5.38777
240600	605711	4.71429
240600	605911	5.81311
240600	606762	4.96927
240800	113400	5.23279
240800	164100	5.14638
240800	164150	5.32557
240800	178330	5.07917
240800	222730	5.47122
240900	222730	5.06557
240900	223500	3.84153
240900	231530	4.50085
240900	241540	4.31896
240900	262700	4.14875
240950	115800	5.31973
240950	115900	5.31973
240950	116400	5.31973
240950	212720	5.37929
240950	254000	6.72638
240950	602668	5.20608
241000	175690	6.35855
241000	234280	6.51316
241000	251255	6.88203
241000	263450	6.18453
241000	602585	6.78922
241000	604257	5.36281
241080	146520	5.31082
241080	147770	4.70481
241080	203650	5.52357
241080	220900	5.34502
241080	262000	6.71866
241080	300422	5.22236
241080	601853	5.32257
241090	109200	8.08186
241090	151310	6.02001
241090	177750	6.02636
241090	252200	6.02636
241090	260910	6.14565
241090	601164	4.67459
241090	601217	5.23784
241100	146450	4.93783
241100	201810	6.13338
241100	264600	5.11527
241100	300068	4.86621
241100	300219	4.71913
241100	300274	4.59824
241100	305700	5.10803
241100	306500	7.93442
241100	307300	7.49653
241100	312100	6.85541
241100	312300	6.78317
241120	125595	4.11743
241120	144110	6.06556
241120	161000	4.24684
241120	186600	4.34214
241120	228400	5.36565
241150	177200	5.93836
241150	214700	4.66555
241150	241200	5.23639
241150	263800	5.93183
241150	601678	5.84535
241150	607364	5.96379
241200	214700	4.21961
241200	239350	4.41637
241200	241150	5.23639
241200	248250	5.38064
241200	263800	6.87172
241200	601678	8.88865
241200	602014	4.22767
241200	602522	5.46784
241200	607364	6.00527
241310	176700	4.81498
241310	201020	4.46235
241310	218450	4.46362
241310	600775	5.24739
241310	603595	4.71519
241410	103580	4.73033
241410	127000	4.61794
241410	146200	5.27615
241410	188400	4.72494
241410	244460	5.87396
241410	270450	5.3166
241410	300465	5.13681
241410	607500	5.12799
241500	114290	4.69119
241500	146300	5.79198
241500	156400	4.7397
241500	241510	4.64892
241500	259420	4.7076
241510	136300	4.42891
241510	141300	4.60029
241510	146300	4.8897
241510	151550	3.28866
241510	157980	4.65605
241510	241500	4.64892
241510	244460	5.08349
241510	608093	4.62623
241519	152430	5.20297
241519	193100	4.71425
241519	314900	4.93459
241519	600081	4.96536
241519	600335	4.00964
241520	109130	5.18065
241520	134600	5.7687
241520	156400	5.03866
241520	174800	4.1506
241520	193100	6.73128
241520	219900	4.69168
241520	241530	7.68013
241520	307800	5.04758
241520	307810	5.73832
241520	600081	6.41244
241530	109130	6.18217
241530	134600	7.09487
241530	179800	5.61091
241530	193100	7.36924
241530	203330	5.18023
241530	241520	7.68013
241530	259730	4.51786
241530	264700	4.79241
241530	277420	4.47823
241530	307800	5.06781
241530	307810	5.87627
241530	600081	7.08237
241540	125700	4.45115
241540	146390	5.47143
241540	182230	4.35923
241540	201400	4.78844
241540	240900	4.31896
241540	262400	5.20148
241540	262600	6.03693
241540	275120	4.72398
241540	304900	4.97378
241540	312000	5.7336
241550	105805	5.34543
241550	120000	6.19978
241550	140500	9.19827
241550	212135	6.55985
241550	246570	6.33895
241600	107900	4.52119
241600	115300	4.01766
241600	206100	4.10425
241600	269300	4.06359
241600	608036	4.04214
241760	176620	2.1583
241760	300412	5.9596
241760	603802	5.47997
241760	604317	6.13797
241760	604321	6.13238
241760	608393	6.13797
241800	236110	6.37338
241800	236680	5.72008
241800	243440	4.04929
241800	258865	5.56542
241800	300484	5.55994
241800	313850	5.2341
241800	601016	5.8947
241800	601027	5.11417
241850	218700	4.44866
241850	249710	4.96879
241850	274500	4.21792
241850	603457	6.22897
241850	608911	4.97156
242100	242300	5.87044
242100	242550	5.83823
242100	256500	4.66419
242100	602540	5.7327
242100	604117	5.5118
242100	604777	5.88233
242150	203650	5.24876
242150	227090	3.74336
242150	262000	4.97496
242150	308205	5.17325
242150	308800	5.35216
242150	602540	5.75755
242300	146750	4.93345
242300	242100	5.87044
242300	242500	4.68576
242300	242510	4.92497
242300	602540	5.2819
242300	604117	5.10324
242500	131760	4.91589
242500	146590	4.95544
242500	242300	4.68576
242500	604777	4.94129
242500	604781	4.90526
242510	190360	5.39517
242510	212400	5.10104
242510	242300	4.92497
242510	270220	6.54853
242510	309480	5.12434
242510	601039	5.61016
242520	133190	6.6594
242520	242530	5.86866
242520	601039	6.98053
242520	607936	5.37028
242520	608649	5.57949
242520	608804	5.16439
242530	112350	4.25345
242530	166740	4.83074
242530	242520	5.86866
242530	242550	6.24459
242530	278780	6.31724
242530	308200	4.76308
242530	309480	5.38784
242530	601039	8.41215
242530	608649	5.99857
242550	146750	6.7567
242550	242100	5.83823
242550	242530	6.24459
242550	270220	5.69133
242550	601039	7.43135
242550	601277	4.78315
242550	604117	6.4981
242600	220900	5.32659
242600	238200	5.37602
242600	249650	5.387
242600	300650	5.37266
242600	601067	5.24045
242650	215518	5.74004
242650	215520	4.3672
242650	242670	6.59481
242650	242680	4.91133
242650	244400	5.95827
242650	270100	4.17512
242650	608644	5.15278
242670	215518	6.50422
242670	215520	6.32719
242670	242650	6.59481
242670	242680	5.84629
242670	244400	4.68519
242670	608644	6.16878
242670	608646	6.07583
242670	608647	6.07583
242680	130700	2.79153
242680	215520	3.9231
242680	242650	4.91133
242680	242670	5.84629
242680	312863	3.62967
242680	604571	4.14906
242700	200900	4.78089
242700	209920	4.49154
242700	267500	4.40321
242700	601457	4.71823
242700	607271	4.49739
242840	136760	4.52087
242840	247200	4.5437
242840	266265	4.49836
242840	601420	4.92717
242840	602398	4.50071
242850	142450	3.24974
242850	210500	2.99334
242850	271400	2.69691
242850	605479	2.8807
242850	607395	2.85692
242860	208900	4.50956
242860	210900	4.52698
242860	251260	5.4971
242860	301040	4.53649
242860	307200	4.53944
242880	125890	4.20166
242880	152420	6.36383
242880	152800	4.06323
242880	159552	4.63298
242880	159556	5.3404
242880	191500	4.82696
242880	235550	6.34593
242880	235900	5.15102
242880	300310	5.69515
242880	310350	4.40862
242880	601495	8.34443
242890	103230	5.17301
242890	134400	4.66739
242890	136150	9.99883
242890	138500	6.29456
242890	171100	7.00165
242890	173400	4.95618
242890	193050	4.98158
242890	194470	5.20552
242890	203400	3.7981
242890	228960	5.00955
242890	230300	4.78809
242890	248260	10
242890	259750	5.51854
242890	264070	4.84061
242890	268500	4.05414
242890	277350	4.17447
242890	600850	5.10351
242890	601676	7.70593
242890	604348	5.83153
242890	604931	5.11533
242890	605572	7.41284
242890	605850	5.57911
242890	607398	10
242890	608516	6.20013
242890	608902	4.26533
242900	208060	3.68085
242900	216400	4.41291
242900	250250	4.24751
242900	260400	4.29246
242900	269920	4.38661
242900	309900	4.35535
242900	608709	3.73462
243000	147430	8.31574
243000	186700	4.52666
243000	224000	4.50221
243000	256855	5.96381
243000	256860	5.35268
243000	604335	4.09539
243000	605285	6.05021
243000	608654	6.00644
243050	137050	5.29272
243050	203750	4.86779
243050	204750	5.16304
243050	204800	6.53614
243050	219550	6.75587
243050	222730	6.18893
243050	229100	6.12227
243050	236130	5.43995
243050	237000	5.79605
243050	239510	6.52492
243050	247950	7.4281
243050	264500	8.72534
243050	276200	8.93773
243050	276500	6.53614
243050	608251	4.65796
243060	102530	4.53071
243060	151020	4.13783
243060	157860	4.13783
243060	309120	4.21322
243060	606766	5.02895
243080	102900	4.50115
243080	109560	4.56121
243080	194320	6.2166
243080	270425	4.56124
243080	601775	4.21794
243100	605714	4.63588
243100	606799	3.53323
243100	608447	5.86797
243100	608583	3.64426
243100	608796	5.39574
243110	226990	4.25132
243110	252250	4.2861
243110	607594	4.81923
243110	607676	5.36628
243110	608957	4.25966
243150	155140	3.38821
243150	167750	4.2744
243150	193250	3.8319
243150	219721	3.38752
243150	223400	4.53489
243150	243600	4.18449
243150	249210	4.42996
243150	251400	4.07771
243150	265950	3.29241
243150	270420	3.24881
243185	114600	3.51355
243185	146400	3.50227
243185	251400	4.4437
243185	313550	3.50227
243185	600252	3.08538
243200	236635	3.9549
243200	259720	3.7141
243200	311400	3.78431
243200	314100	4.07552
243200	600256	3.81557
243300	147480	6.32382
243300	211600	5.47761
243300	214900	5.20952
243300	214950	6.04528
243300	214980	5.67625
243300	260480	4.61521
243300	600803	4.86364
243300	601847	6.49252
243300	602347	6.27884
243300	604901	5.03594
243300	605479	4.6661
243300	607765	5.88985
243310	145400	4.78877
243310	165630	4.71339
243310	227250	4.76621
243310	248400	5.5196
243310	601224	5.21713
243310	601631	5.06555
243310	607906	4.32025
243320	126840	3.55737
243320	126850	3.7262
243320	171100	4.28526
243320	229100	5.97902
243320	261100	5.2341
243320	261500	4.24465
243320	605871	4.80828
243340	124800	5.1488
243340	180750	5.1151
243340	186350	4.92382
243340	239710	5.05068
243340	245552	4.95104
243400	120435	4.04985
243400	120436	4.68625
243400	603956	3.90612
243400	608456	3.97153
243400	608615	3.97117
243440	188400	4.2987
243440	192430	3.9508
243440	223340	3.99902
243440	241800	4.04929
243440	604830	4.0664
243450	156220	3.30743
243450	207000	5.09423
243450	229250	4.99494
243450	254150	3.34874
243450	270350	4.99494
243450	278810	5.03533
243450	606632	5.24831
243500	203750	5.43879
243500	210200	4.664
243500	255120	4.62623
243500	600649	4.74224
243500	606054	5.07356
243600	143860	3.89437
243600	223400	4.68355
243600	243150	4.18449
243600	253240	3.3566
243600	606894	5.7529
243605	120200	5.22169
243605	200450	5.22747
243605	223400	4.03334
243605	251270	4.32372
243605	304100	4.95703
243605	604317	5.2378
243605	604321	5.23611
243605	608393	5.2378
243700	146840	5.04475
243700	147050	4.18161
243700	147060	6.84715
243700	202700	4.23943
243700	306400	4.12814
243800	107480	5.44997
243800	227255	4.19263
243800	235255	5.2623
243800	236700	4.53683
243800	264090	4.18769
243800	268400	5.06443
243800	309801	5.53579
243800	600123	5.1057
243800	601803	5.47053
243800	606170	5.34266
243910	216360	5.06645
243910	220200	4.74111
243910	249000	4.59334
243910	263100	4.64187
243910	608091	5.89197
243910	608629	4.18449
244100	152600	4.89501
244100	164230	6.77689
244100	238350	6.11779
244100	300354	4.65995
244100	309840	7.18431
244100	602952	4.40854
244100	607060	4.76146
244200	107200	5.99043
244200	113480	5.37777
244200	147950	5.48676
244200	300263	6.57842
244200	301700	6.58705
244200	602966	6.29517
244200	608874	6.29566
244300	120433	6.45763
244300	184705	6.32213
244300	187350	5.91136
244300	218650	6.3394
244300	221950	5.71585
244300	249599	5.20722
244300	600460	6.185
244300	604916	4.6844
244300	608363	5.32995
244400	215518	4.05628
244400	242650	5.95827
244400	242670	4.68519
244400	270100	4.15195
244400	608644	4.08794
244450	193700	4.95826
244450	219200	4.57693
244450	234250	4.87163
244450	600159	5.38471
244450	608093	5.12756
244450	608664	4.97696
244460	127000	4.54098
244460	157980	5.37897
244460	241410	5.87396
244460	241510	5.08349
244460	259700	4.63392
244460	300232	5.1923
244460	307700	3.98642
244460	608279	5.09222
244510	107000	4.58809
244510	147900	3.8976
244510	162370	3.88782
244510	213002	4.51205
244510	300158	3.90658
244600	201180	5.86523
244600	216100	5.35309
244600	218090	5.24425
244600	602966	5.02927
244600	604830	5.07229
244850	101840	5.70991
244850	101850	6.61472
244850	106400	5.58739
244850	148370	6.14515
244850	148520	7.19821
244850	148600	8.42459
244850	148700	6.98018
244850	149100	5.96192
244850	175850	5.62737
244850	175900	6.09993
244850	245010	4.64535
244850	278150	7.58183
244850	600231	7.58208
244850	602036	8.25861
244850	607728	4.99209
245000	162700	4.83548
245000	170650	4.97234
245000	245010	4.44209
245000	605779	4.2196
245000	607658	4.20309
245010	148600	4.53188
245010	170650	4.82248
245010	244850	4.64535
245010	245000	4.44209
245010	607658	5.51656
245010	608526	3.11622
